Nama Cabang,Nomor #,Tanggal,Kode Barang,Nama Barang,Nama Gudang,Akun Penyesuaian Persediaan,Tipe Penyesuaian,Kuantitas,Total Biaya
1013.NGWDIP,IA.2024.12.00146,31/12/2024,200184,TOPLES UK 18 LTR,1013.1-G.Ngawi - Diponegoro (NGWDIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,192000.0
1013.NGWDIP,IA.2024.12.00146,31/12/2024,200712,KLAKAT PREMIUM,1013.1-G.Ngawi - Diponegoro (NGWDIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,25.0,396697.212575
1013.NGWDIP,IA.2024.12.00146,31/12/2024,200187,TOPLES UK 9 LTR,1013.1-G.Ngawi - Diponegoro (NGWDIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,29999.999999
1013.NGWDIP,IA.2024.12.00146,31/12/2024,200158,SEROK ICE,1013.1-G.Ngawi - Diponegoro (NGWDIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,55095.238262
1013.NGWDIP,IA.2024.12.00146,31/12/2024,200167,STIK DRUM,1013.1-G.Ngawi - Diponegoro (NGWDIP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,11000.0
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200433,REGULATOR,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,570000.024048
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200451,THERMOCOUPLE,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,278500.94764
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200083,GELAS TEA,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,100.0,515143.9925
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200345,BASKOM KOTAK BESAR,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,114521.411595
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200263,PILOT SW 9000 (SP),1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,351387.425393
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200166,SPATULA STAINLESS,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,224996.612841
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200187,TOPLES UK 9 LTR,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,119999.999996
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200350,BASKOM STAINLESS UK 26 CM,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,37509.34981
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200258,PIG TAIL,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,509568.527934
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200108,PANCI MIE,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,20.0,1400864.63702
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200257,PIEZO SPARK PLUG GS,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,111735.963964
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200329,SEAL PACK DIMSUM,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,170193.181815
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200224,BURNER GS UK 9 NP,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1872770.464919
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200384,KABEL ELEKTRODA,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,323532.298722
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200218,BALL VALVE 1'',1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,903028.138388
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200662,LS 40 A-1 ( LONG SHUN ),1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,375000.0
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200260,PILOT BURNER ASSEMBLED GS,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,229567.044241
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200237,GAS KNOP DIA 8 MM W,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,140704.02674
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200153,SENDOK TAKAR PLASTIK,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,70040.808368
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200241,GAS VALVE HIGH PREASURE (CONTROL SE),1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,135000.0
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200242,GAS VALVE HP DOUBLE TURBO,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,186000.0
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200271,SAFETY GAS COOK (GASVALVE GS3878)8325183,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1509246.255994
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200256,PIEZO IGNITER UK 18.MM,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,147805.570724
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200184,TOPLES UK 18 LTR,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,240000.0
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200238,GAS KNOP F/JP SERIES,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,117221.622308
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200220,BLACK BUTTON COVER F/ PIEZO IGNITER,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,46869.151022
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200261,PILOT BURNER F/BUNSEN,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,414807.738762
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200347,BASKOM STAINLESS 18 CM,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,60000.008538
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200275,SARINGAN FRYER,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,589521.320281
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,158712.34458
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200248,LEFT WATER TAP-RIGHT 02303964 (PD.2458E2,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,755519.947731
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200037,"THERMOCOUPLE 2C 24"" GS 2185 (GRIDLE)",1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,292739.256392
1014.JMRSUM,IA.2024.12.00552,31/12/2024,200272,SAFETY GAS VALVE WITH INLET BRACKET&SREW,1014.1-G.Jember - Sumatra (JMRSUM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,803222.203846
1015.SKHSOE,IA.2024.12.00176,31/12/2024,200114,PANCI ORCHID UK 36,1015.1-G.Sukoharjo - Ir Soekarno (SKHSOE),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,199999.999986
1015.SKHSOE,IA.2024.12.00176,31/12/2024,200191,WAJAN BESI UK 50',1015.1-G.Sukoharjo - Ir Soekarno (SKHSOE),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,125000.017457
1015.SKHSOE,IA.2024.12.00176,31/12/2024,200718,DIGITAL CALIPER,1015.1-G.Sukoharjo - Ir Soekarno (SKHSOE),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,405136.165975
1015.SKHSOE,IA.2024.12.00176,31/12/2024,200157,SEROK BESAR KAWAT,1015.1-G.Sukoharjo - Ir Soekarno (SKHSOE),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,40000.0
1015.SKHSOE,IA.2024.12.00176,31/12/2024,200167,STIK DRUM,1015.1-G.Sukoharjo - Ir Soekarno (SKHSOE),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,11000.0
1015.SKHSOE,IA.2024.12.00176,31/12/2024,200043,BOTOL SPRAY,1015.1-G.Sukoharjo - Ir Soekarno (SKHSOE),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,31682.679704
1016.MLGJAK,IA.2024.12.00594,31/12/2024,200114,PANCI ORCHID UK 36,1016.1-G.Malang - Jakarta (MLGJAK),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,199999.999986
1016.MLGJAK,IA.2024.12.00594,31/12/2024,100120,KESET BIHUN GULUNG (POTONGAN),1016.1-G.Malang - Jakarta (MLGJAK),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,435786.100921
1016.MLGJAK,IA.2024.12.00594,31/12/2024,200083,GELAS TEA,1016.1-G.Malang - Jakarta (MLGJAK),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,51514.39925
1016.MLGJAK,IA.2024.12.00594,31/12/2024,200143,SARINGAN MINYAK,1016.1-G.Malang - Jakarta (MLGJAK),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,59999.99982
1016.MLGJAK,IA.2024.12.00594,31/12/2024,200187,TOPLES UK 9 LTR,1016.1-G.Malang - Jakarta (MLGJAK),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,59999.999998
1016.MLGJAK,IA.2024.12.00594,31/12/2024,200184,TOPLES UK 18 LTR,1016.1-G.Malang - Jakarta (MLGJAK),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,192000.0
1016.MLGJAK,IA.2024.12.00594,31/12/2024,200182,TIMER DIGITAL,1016.1-G.Malang - Jakarta (MLGJAK),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,82457.757305
1016.MLGJAK,IA.2024.12.00594,31/12/2024,200068,GARPU ADUKAN MIE,1016.1-G.Malang - Jakarta (MLGJAK),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,64968.801489
1016.MLGJAK,IA.2024.12.00594,31/12/2024,200720,PEMATIK KOMPOR,1016.1-G.Malang - Jakarta (MLGJAK),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,35000.0
1016.MLGJAK,IA.2024.12.00594,31/12/2024,200108,PANCI MIE,1016.1-G.Malang - Jakarta (MLGJAK),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,420259.391106
1018.YYKTAM,IA.2024.12.00412,31/12/2024,200191,WAJAN BESI UK 50',1018.1-G.Yogyakarta - Taman Siswa (YYKTAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,250000.034914
1018.YYKTAM,IA.2024.12.00412,31/12/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1018.1-G.Yogyakarta - Taman Siswa (YYKTAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,79356.17229
1018.YYKTAM,IA.2024.12.00412,31/12/2024,200157,SEROK BESAR KAWAT,1018.1-G.Yogyakarta - Taman Siswa (YYKTAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,40000.0
1018.YYKTAM,IA.2024.12.00412,31/12/2024,200161,SHAKER 750,1018.1-G.Yogyakarta - Taman Siswa (YYKTAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,302872.453167
1018.YYKTAM,IA.2024.12.00412,31/12/2024,200142,SARINGAN MIE,1018.1-G.Yogyakarta - Taman Siswa (YYKTAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,874367.2017
1018.YYKTAM,IA.2024.12.00412,31/12/2024,200107,PANCI KUKUS TAHU UK 36,1018.1-G.Yogyakarta - Taman Siswa (YYKTAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,689892.559182
1018.YYKTAM,IA.2024.12.00412,31/12/2024,200412,LOGGER,1018.1-G.Yogyakarta - Taman Siswa (YYKTAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,690862.188144
1018.YYKTAM,IA.2024.12.00412,31/12/2024,200187,TOPLES UK 9 LTR,1018.1-G.Yogyakarta - Taman Siswa (YYKTAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,149999.999995
1018.YYKTAM,IA.2024.12.00412,31/12/2024,200108,PANCI MIE,1018.1-G.Yogyakarta - Taman Siswa (YYKTAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,840518.782212
1018.YYKTAM,IA.2024.12.00412,31/12/2024,200595,TROLLI CLEAR UP,1018.1-G.Yogyakarta - Taman Siswa (YYKTAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1209860.705658
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200083,GELAS TEA,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,100.0,515143.9925
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200114,PANCI ORCHID UK 36,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,399999.999972
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200694,KIT REPLACEMENT NEW BURNER FOR NGN 16 MR (9 ROW),1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,1072461.5625
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200451,THERMOCOUPLE,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,278500.94764
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200166,SPATULA STAINLESS,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,149997.741894
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200143,SARINGAN MINYAK,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,119999.99964
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200245,KNOP BOILER/WATER TAP HEAD,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,107551.333378
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200044,CAPIT SNACK ( BESAR ),1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,32000.002384
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200142,SARINGAN MIE,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,582911.4678
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200224,BURNER GS UK 9 NP,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,3745540.929838
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200168,SUTIL,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,105655.530012
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200233,KIT REPLACEMENT GAS VALVE EGFT 6-60 CS.0050K,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,1833976.882352
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200325,SEAL PACK 3.5 LTR/3500 ML,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,200402.8018
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200676,REGULATOR LOW PRESSURE,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,640000.0
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200384,KABEL ELEKTRODA,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,323532.298722
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200111,PANCI ORCHID UK 28,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,110048.648488
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200237,GAS KNOP DIA 8 MM W,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,140704.02674
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200412,LOGGER,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,460574.792096
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200753,BAK THAWING BULAT 80 L,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,165000.0
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200242,GAS VALVE HP DOUBLE TURBO,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,186000.0
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200256,PIEZO IGNITER UK 18.MM,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,147805.570724
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200184,TOPLES UK 18 LTR,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,192000.0
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200238,GAS KNOP F/JP SERIES,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,117221.622308
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200220,BLACK BUTTON COVER F/ PIEZO IGNITER,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,46869.151022
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200158,SEROK ICE,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,110190.476524
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200154,SENDOK TAKAR STAINLESS,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,79631.321114
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200037,"THERMOCOUPLE 2C 24"" GS 2185 (GRIDLE)",1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,146369.628196
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200048,CETING TRADISI ( KECIL ),1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,5821.742055
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200167,STIK DRUM,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,55000.0
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200272,SAFETY GAS VALVE WITH INLET BRACKET&SREW,1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,2409666.611538
1019.PBLSUR,IA.2024.12.00205,31/12/2024,200642,PALLET BIRU (DRY),1019.1-G.Probolinggo - Suroyo (PBLSUR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,743700.0
1022.YYKKRA,IA.2024.12.00455,31/12/2024,200191,WAJAN BESI UK 50',1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,125000.017457
1022.YYKKRA,IA.2024.12.00455,31/12/2024,200083,GELAS TEA,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,50.0,257571.99625
1022.YYKKRA,IA.2024.12.00455,31/12/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,79356.17229
1022.YYKKRA,IA.2024.12.00455,31/12/2024,200108,PANCI MIE,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,420259.391106
1022.YYKKRA,IA.2024.12.00455,31/12/2024,200142,SARINGAN MIE,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,582911.4678
1022.YYKKRA,IA.2024.12.00455,31/12/2024,200329,SEAL PACK DIMSUM,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,340386.36363
1022.YYKKRA,IA.2024.12.00455,31/12/2024,200168,SUTIL,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,52827.765006
1022.YYKKRA,IA.2024.12.00455,31/12/2024,200325,SEAL PACK 3.5 LTR/3500 ML,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,100201.4009
1022.YYKKRA,IA.2024.12.00455,31/12/2024,200184,TOPLES UK 18 LTR,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,240000.0
1022.YYKKRA,IA.2024.12.00455,31/12/2024,200182,TIMER DIGITAL,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,164915.51461
1022.YYKKRA,IA.2024.12.00455,31/12/2024,200712,KLAKAT PREMIUM,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,50.0,793394.42515
1022.YYKKRA,IA.2024.12.00455,31/12/2024,200043,BOTOL SPRAY,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,47524.019556
1022.YYKKRA,IA.2024.12.00455,31/12/2024,200167,STIK DRUM,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,11000.0
1022.YYKKRA,IA.2024.12.00455,31/12/2024,200595,TROLLI CLEAR UP,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1209860.705658
1022.YYKKRA,IA.2024.12.00455,31/12/2024,200605,PEMBATAS ANTRIAN,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,1199800.0
1023.SKTADI,IA.2024.12.00907,31/12/2024,200329,SEAL PACK DIMSUM,1023.1-G.Surakarta - Adi Sucipto (SKTADI),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,136154.545452
1023.SKTADI,IA.2024.12.00907,31/12/2024,200108,PANCI MIE,1023.1-G.Surakarta - Adi Sucipto (SKTADI),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,420259.391106
1023.SKTADI,IA.2024.12.00907,31/12/2024,200142,SARINGAN MIE,1023.1-G.Surakarta - Adi Sucipto (SKTADI),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,437183.60085
1023.SKTADI,IA.2024.12.00907,31/12/2024,200083,GELAS TEA,1023.1-G.Surakarta - Adi Sucipto (SKTADI),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,70.0,360600.79475
1023.SKTADI,IA.2024.12.00907,31/12/2024,200157,SEROK BESAR KAWAT,1023.1-G.Surakarta - Adi Sucipto (SKTADI),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,80000.0
1023.SKTADI,IA.2024.12.00907,31/12/2024,200712,KLAKAT PREMIUM,1023.1-G.Surakarta - Adi Sucipto (SKTADI),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,30.0,476036.65509
1024.SMNNGA,IA.2024.12.00673,31/12/2024,200142,SARINGAN MIE,1024.1-G.Sleman - Ngapak (SMNNGA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,437183.60085
1024.SMNNGA,IA.2024.12.00673,31/12/2024,200083,GELAS TEA,1024.1-G.Sleman - Ngapak (SMNNGA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,20.0,103028.7985
1024.SMNNGA,IA.2024.12.00673,31/12/2024,200345,BASKOM KOTAK BESAR,1024.1-G.Sleman - Ngapak (SMNNGA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,114521.411595
1024.SMNNGA,IA.2024.12.00673,31/12/2024,200111,PANCI ORCHID UK 28,1024.1-G.Sleman - Ngapak (SMNNGA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,110048.648488
1024.SMNNGA,IA.2024.12.00673,31/12/2024,200182,TIMER DIGITAL,1024.1-G.Sleman - Ngapak (SMNNGA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,49474.654383
1024.SMNNGA,IA.2024.12.00673,31/12/2024,200712,KLAKAT PREMIUM,1024.1-G.Sleman - Ngapak (SMNNGA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,30.0,476036.65509
1024.SMNNGA,IA.2024.12.00673,31/12/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1024.1-G.Sleman - Ngapak (SMNNGA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,79356.17229
1024.SMNNGA,IA.2024.12.00673,31/12/2024,200192,WAJAN BESI UK 70',1024.1-G.Sleman - Ngapak (SMNNGA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,299993.106884
1024.SMNNGA,IA.2024.12.00673,31/12/2024,200108,PANCI MIE,1024.1-G.Sleman - Ngapak (SMNNGA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,420259.391106
